date,park_id,ride,avg_queue_min,max_queue_min,uptime_pct
2023-01-03,160,Fabula,14.0,20.0,99.0
2023-01-03,160,Fairytale Forest,,,99.0
2023-01-03,160,Fata Morgana,30.0,55.0,100.0
2023-01-03,160,Gondoletta,21.0,25.0,63.0
2023-01-03,160,Halve Maen,25.0,50.0,99.0
2023-01-03,160,Joris en de Draak,,,0.0
2023-01-03,160,Joris en de Draak Single-rider,,,0.0
2023-01-03,160,Kinderspoor,26.0,30.0,99.0
2023-01-03,160,Kindervreugd,,,99.0
2023-01-03,160,Kleuterhof,,,100.0
2023-01-03,160,Max & Moritz,30.0,50.0,100.0
2023-01-03,160,Max & Moritz Single-rider,16.0,40.0,100.0
2023-01-03,160,Monorail,25.0,50.0,99.0
2023-01-03,160,Nest!,,,99.0
2023-01-03,160,Pagode,22.0,45.0,99.0
2023-01-03,160,Piraña,8.0,15.0,99.0
2023-01-03,160,Python,33.0,45.0,99.0
2023-01-03,160,Python Single-rider,32.0,50.0,86.0
2023-01-03,160,Sirocco,20.0,35.0,100.0
2023-01-03,160,Stoomcarrousel,12.0,15.0,100.0
2023-01-03,160,Stoomtrein Marerijk,22.0,30.0,99.0
2023-01-03,160,Stoomtrein Ruigrijk,24.0,40.0,99.0
2023-01-03,160,Symbolica,50.0,65.0,99.0
2023-01-03,160,Symbolica Single-rider,5.0,5.0,1.0
2023-01-03,160,The Six Swans,15.0,35.0,99.0
2023-01-03,160,Villa Volta,22.0,40.0,100.0
2023-01-03,160,Vogel Rok,36.0,50.0,100.0
2023-01-03,160,Volkvanlaaf,,,99.0
2023-01-04,160,Anton Pieck Plein,,,99.0
2023-01-04,160,Archipel,,,66.0
2023-01-04,160,Badhuys indoor splash pool,,,100.0
2023-01-04,160,Baron 1898,,,0.0
2023-01-04,160,Baron 1898 Single-rider,,,0.0
2023-01-04,160,Carnaval Festival,15.0,30.0,100.0
2023-01-04,160,De Oude Tufferbaan,15.0,35.0,99.0
2023-01-04,160,De Vliegende Hollander,32.0,40.0,89.0
2023-01-04,160,De Vliegende Hollander Single-rider,18.0,30.0,69.0
2023-01-04,160,Diorama,,,99.0
2023-01-04,160,Droomvlucht,,,0.0
2023-01-04,160,Droomvlucht VR,,,0.0
2023-01-04,160,Efteling Museum,,,89.0
2023-01-04,160,Fabula,11.0,15.0,99.0
2023-01-04,160,Fairytale Forest,,,99.0
2023-01-04,160,Fata Morgana,16.0,45.0,100.0
2023-01-04,160,Gondoletta,6.0,10.0,63.0
2023-01-04,160,Halve Maen,16.0,25.0,95.0
2023-01-04,160,Joris en de Draak,,,0.0
2023-01-04,160,Joris en de Draak Single-rider,,,0.0
2023-01-04,160,Kinderspoor,9.0,15.0,99.0
2023-01-04,160,Kindervreugd,,,99.0
2023-01-04,160,Kleuterhof,,,100.0
2023-01-04,160,Max & Moritz,15.0,30.0,90.0
2023-01-04,160,Max & Moritz Single-rider,8.0,15.0,77.0
2023-01-04,160,Monorail,12.0,30.0,99.0
2023-01-04,160,Nest!,,,99.0
2023-01-04,160,Pagode,6.0,10.0,86.0
2023-01-04,160,Piraña,6.0,10.0,94.0
2023-01-04,160,Python,22.0,30.0,99.0
2023-01-04,160,Python Single-rider,18.0,25.0,86.0
2023-01-04,160,Sirocco,10.0,20.0,100.0
2023-01-04,160,Stoomcarrousel,10.0,10.0,100.0
2023-01-04,160,Stoomtrein Marerijk,19.0,30.0,99.0
2023-01-04,160,Stoomtrein Ruigrijk,18.0,30.0,95.0
2023-01-04,160,Symbolica,37.0,50.0,98.0
2023-01-04,160,Symbolica Single-rider,,,0.0
2023-01-04,160,The Six Swans,8.0,20.0,96.0
2023-01-04,160,Villa Volta,14.0,25.0,100.0
2023-01-04,160,Vogel Rok,19.0,35.0,97.0
2023-01-04,160,Volkvanlaaf,,,99.0
2023-01-05,160,Anton Pieck Plein,,,99.0
2023-01-05,160,Archipel,,,65.0
2023-01-05,160,Badhuys indoor splash pool,,,100.0
2023-01-05,160,Baron 1898,45.0,60.0,100.0
2023-01-05,160,Baron 1898 Single-rider,32.0,60.0,99.0
2023-01-05,160,Carnaval Festival,21.0,35.0,100.0
2023-01-05,160,De Oude Tufferbaan,25.0,60.0,99.0
2023-01-05,160,De Vliegende Hollander,41.0,50.0,99.0
2023-01-05,160,De Vliegende Hollander Single-rider,25.0,40.0,78.0
2023-01-05,160,Diorama,,,100.0
2023-01-05,160,Droomvlucht,,,0.0
2023-01-05,160,Droomvlucht VR,,,0.0
2023-01-05,160,Efteling Museum,,,89.0
2023-01-05,160,Fabula,12.0,20.0,100.0
2023-01-05,160,Fairytale Forest,,,99.0
2023-01-05,160,Fata Morgana,25.0,55.0,100.0
2023-01-05,160,Gondoletta,24.0,30.0,62.0
2023-01-05,160,Halve Maen,26.0,40.0,99.0
2023-01-05,160,Joris en de Draak,,,0.0
2023-01-05,160,Joris en de Draak Single-rider,,,0.0
2023-01-05,160,Kinderspoor,20.0,20.0,99.0
2023-01-05,160,Kindervreugd,,,99.0
2023-01-05,160,Kleuterhof,,,100.0
2023-01-05,160,Max & Moritz,26.0,45.0,94.0
2023-01-05,160,Max & Moritz Single-rider,13.0,30.0,92.0
2023-01-05,160,Monorail,30.0,45.0,99.0
2023-01-05,160,Nest!,,,99.0
2023-01-05,160,Pagode,19.0,35.0,95.0
2023-01-05,160,Piraña,8.0,15.0,99.0
2023-01-05,160,Python,30.0,45.0,100.0
2023-01-05,160,Python Single-rider,27.0,45.0,92.0
2023-01-05,160,Sirocco,16.0,25.0,100.0
2023-01-05,160,Stoomcarrousel,15.0,15.0,100.0
2023-01-05,160,Stoomtrein Marerijk,43.0,60.0,99.0
2023-01-05,160,Stoomtrein Ruigrijk,43.0,60.0,99.0
2023-01-05,160,Symbolica,44.0,60.0,100.0
2023-01-05,160,Symbolica Single-rider,16.0,45.0,100.0
2023-01-05,160,The Six Swans,13.0,25.0,91.0
2023-01-05,160,Villa Volta,19.0,35.0,100.0
2023-01-05,160,Vogel Rok,27.0,50.0,100.0
2023-01-05,160,Volkvanlaaf,,,99.0
2023-01-06,160,Anton Pieck Plein,,,100.0
2023-01-06,160,Archipel,,,67.0
2023-01-06,160,Badhuys indoor splash pool,,,100.0
2023-01-06,160,Baron 1898,30.0,45.0,100.0
2023-01-06,160,Baron 1898 Single-rider,23.0,40.0,99.0
2023-01-06,160,Carnaval Festival,14.0,25.0,100.0
2023-01-06,160,De Oude Tufferbaan,22.0,40.0,100.0
2023-01-06,160,De Vliegende Hollander,32.0,45.0,100.0
2023-01-06,160,De Vliegende Hollander Single-rider,18.0,30.0,73.0
2023-01-06,160,Diorama,,,100.0
2023-01-06,160,Droomvlucht,,,0.0
2023-01-06,160,Droomvlucht VR,,,0.0
2023-01-06,160,Efteling Museum,,,89.0
2023-01-06,160,Fabula,10.0,10.0,100.0
2023-01-06,160,Fairytale Forest,,,100.0
2023-01-06,160,Fata Morgana,16.0,45.0,98.0
2023-01-06,160,Gondoletta,24.0,30.0,64.0
2023-01-06,160,Halve Maen,15.0,25.0,100.0
2023-01-06,160,Joris en de Draak,,,0.0
2023-01-06,160,Joris en de Draak Single-rider,,,0.0
2023-01-06,160,Kinderspoor,10.0,10.0,100.0
2023-01-06,160,Kindervreugd,,,100.0
2023-01-06,160,Kleuterhof,,,100.0
2023-01-06,160,Max & Moritz,18.0,40.0,100.0
2023-01-06,160,Max & Moritz Single-rider,9.0,25.0,100.0
2023-01-06,160,Monorail,14.0,30.0,100.0
2023-01-06,160,Nest!,,,100.0
2023-01-06,160,Pagode,20.0,40.0,39.0
2023-01-06,160,Piraña,8.0,15.0,100.0
2023-01-06,160,Python,21.0,35.0,100.0
2023-01-06,160,Python Single-rider,18.0,25.0,63.0
2023-01-06,160,Sirocco,12.0,20.0,100.0
2023-01-06,160,Stoomcarrousel,,,100.0
2023-01-06,160,Stoomtrein Marerijk,17.0,25.0,100.0
2023-01-06,160,Stoomtrein Ruigrijk,17.0,25.0,100.0
2023-01-06,160,Symbolica,35.0,50.0,100.0
2023-01-06,160,Symbolica Single-rider,10.0,30.0,99.0
2023-01-06,160,The Six Swans,12.0,20.0,99.0
2023-01-06,160,Villa Volta,10.0,40.0,100.0
2023-01-06,160,Vogel Rok,18.0,35.0,100.0
2023-01-06,160,Volkvanlaaf,,,100.0
2023-01-07,160,Anton Pieck Plein,,,99.0
2023-01-07,160,Archipel,,,67.0
2023-01-07,160,Badhuys indoor splash pool,,,100.0
2023-01-07,160,Baron 1898,28.0,45.0,100.0
2023-01-07,160,Baron 1898 Single-rider,21.0,40.0,99.0
2023-01-07,160,Carnaval Festival,22.0,35.0,100.0
2023-01-07,160,De Oude Tufferbaan,22.0,30.0,99.0
2023-01-07,160,De Vliegende Hollander,32.0,45.0,96.0
2023-01-07,160,De Vliegende Hollander Single-rider,18.0,30.0,79.0
2023-01-07,160,Diorama,,,99.0
2023-01-07,160,Droomvlucht,,,0.0
2023-01-07,160,Droomvlucht VR,,,0.0
2023-01-07,160,Efteling Museum,,,89.0
2023-01-07,160,Fabula,10.0,10.0,100.0
2023-01-07,160,Fairytale Forest,,,99.0
2023-01-07,160,Fata Morgana,24.0,50.0,100.0
2023-01-07,160,Gondoletta,14.0,20.0,63.0
2023-01-07,160,Halve Maen,14.0,25.0,99.0
2023-01-07,160,Joris en de Draak,,,0.0
2023-01-07,160,Joris en de Draak Single-rider,,,0.0
2023-01-07,160,Kinderspoor,10.0,10.0,99.0
2023-01-07,160,Kindervreugd,,,99.0
2023-01-07,160,Kleuterhof,,,99.0
2023-01-07,160,Max & Moritz,17.0,40.0,96.0
2023-01-07,160,Max & Moritz Single-rider,10.0,25.0,86.0
2023-01-07,160,Monorail,12.0,25.0,99.0
2023-01-07,160,Nest!,,,99.0
2023-01-07,160,Pagode,7.0,15.0,99.0
2023-01-07,160,Piraña,7.0,15.0,99.0
2023-01-07,160,Python,20.0,35.0,96.0
2023-01-07,160,Python Single-rider,17.0,25.0,90.0
2023-01-07,160,Sirocco,12.0,25.0,100.0
2023-01-07,160,Stoomcarrousel,10.0,15.0,100.0
2023-01-07,160,Stoomtrein Marerijk,17.0,25.0,99.0
2023-01-07,160,Stoomtrein Ruigrijk,19.0,30.0,99.0
2023-01-07,160,Symbolica,38.0,50.0,99.0
2023-01-07,160,Symbolica Single-rider,9.0,20.0,99.0
2023-01-07,160,The Six Swans,9.0,25.0,94.0
2023-01-07,160,Villa Volta,11.0,30.0,100.0
2023-01-07,160,Vogel Rok,21.0,35.0,100.0
2023-01-07,160,Volkvanlaaf,,,99.0
2023-01-08,160,Anton Pieck Plein,,,99.0
2023-01-08,160,Archipel,,,70.0
2023-01-08,160,Badhuys indoor splash pool,,,100.0
2023-01-08,160,Baron 1898,24.0,40.0,100.0
2023-01-08,160,Baron 1898 Single-rider,21.0,45.0,97.0
2023-01-08,160,Carnaval Festival,16.0,30.0,100.0
2023-01-08,160,De Oude Tufferbaan,22.0,35.0,100.0
2023-01-08,160,De Vliegende Hollander,29.0,40.0,99.0
2023-01-08,160,De Vliegende Hollander Single-rider,16.0,30.0,73.0
2023-01-08,160,Diorama,,,100.0
2023-01-08,160,Droomvlucht,,,0.0
2023-01-08,160,Droomvlucht VR,,,0.0
2023-01-08,160,Efteling Museum,,,89.0
2023-01-08,160,Fabula,10.0,20.0,100.0
2023-01-08,160,Fairytale Forest,,,99.0
2023-01-08,160,Fata Morgana,18.0,30.0,100.0
2023-01-08,160,Gondoletta,9.0,20.0,58.0
2023-01-08,160,Halve Maen,11.0,20.0,99.0
2023-01-08,160,Joris en de Draak,,,0.0
2023-01-08,160,Joris en de Draak Single-rider,,,0.0
2023-01-08,160,Kinderspoor,17.0,20.0,99.0
2023-01-08,160,Kindervreugd,,,99.0
2023-01-08,160,Kleuterhof,,,100.0
2023-01-08,160,Max & Moritz,10.0,20.0,100.0
2023-01-08,160,Max & Moritz Single-rider,5.0,15.0,91.0
2023-01-08,160,Monorail,11.0,20.0,99.0
2023-01-08,160,Nest!,,,99.0
2023-01-08,160,Pagode,6.0,15.0,99.0
2023-01-08,160,Piraña,6.0,10.0,99.0
2023-01-08,160,Python,18.0,25.0,100.0
2023-01-08,160,Python Single-rider,14.0,25.0,77.0
2023-01-08,160,Sirocco,10.0,20.0,100.0
2023-01-08,160,Stoomcarrousel,,,100.0
2023-01-08,160,Stoomtrein Marerijk,18.0,25.0,99.0
2023-01-08,160,Stoomtrein Ruigrijk,18.0,25.0,99.0
2023-01-08,160,Symbolica,31.0,50.0,99.0
2023-01-08,160,Symbolica Single-rider,9.0,15.0,99.0
2023-01-08,160,The Six Swans,7.0,15.0,100.0
2023-01-08,160,Villa Volta,11.0,30.0,100.0
2023-01-08,160,Vogel Rok,14.0,30.0,100.0
2023-01-08,160,Volkvanlaaf,,,99.0
2023-01-09,160,Anton Pieck Plein,,,100.0
2023-01-09,160,Archipel,,,82.0
2023-01-09,160,Badhuys indoor splash pool,,,42.0
2023-01-09,160,Baron 1898,12.0,30.0,100.0
2023-01-09,160,Baron 1898 Single-rider,9.0,15.0,30.0
2023-01-09,160,Carnaval Festival,5.0,10.0,100.0
2023-01-09,160,De Oude Tufferbaan,5.0,10.0,84.0
2023-01-09,160,De Vliegende Hollander,,,0.0
2023-01-09,160,De Vliegende Hollander Single-rider,,,0.0
2023-01-09,160,Diorama,,,100.0
2023-01-09,160,Droomvlucht,,,0.0
2023-01-09,160,Droomvlucht VR,,,0.0
2023-01-09,160,Efteling Museum,,,86.0
2023-01-09,160,Fabula,10.0,10.0,100.0
2023-01-09,160,Fairytale Forest,,,100.0
2023-01-09,160,Fata Morgana,8.0,25.0,100.0
2023-01-09,160,Gondoletta,,,76.0
2023-01-09,160,Halve Maen,5.0,5.0,100.0
2023-01-09,160,Joris en de Draak,11.0,30.0,100.0
2023-01-09,160,Joris en de Draak Single-rider,,,0.0
2023-01-09,160,Kinderspoor,,,100.0
2023-01-09,160,Kindervreugd,,,100.0
2023-01-09,160,Kleuterhof,,,100.0
2023-01-09,160,Max & Moritz,5.0,5.0,100.0
2023-01-09,160,Max & Moritz Single-rider,,,0.0
2023-01-09,160,Monorail,,,100.0
2023-01-09,160,Nest!,,,100.0
2023-01-09,160,Pagode,5.0,5.0,100.0
2023-01-09,160,Piraña,,,0.0
2023-01-09,160,Python,14.0,25.0,100.0
2023-01-09,160,Python Single-rider,,,0.0
2023-01-09,160,Sirocco,5.0,5.0,100.0
2023-01-09,160,Stoomcarrousel,,,100.0
2023-01-09,160,Stoomtrein Marerijk,25.0,25.0,97.0
2023-01-09,160,Stoomtrein Ruigrijk,25.0,25.0,91.0
2023-01-09,160,Symbolica,15.0,25.0,100.0
2023-01-09,160,Symbolica Single-rider,,,0.0
2023-01-09,160,The Six Swans,,,91.0
2023-01-09,160,Villa Volta,5.0,5.0,100.0
2023-01-09,160,Vogel Rok,5.0,15.0,100.0
2023-01-09,160,Volkvanlaaf,,,100.0
2023-01-10,160,Anton Pieck Plein,,,99.0
2023-01-10,160,Archipel,,,83.0
2023-01-10,160,Badhuys indoor splash pool,,,42.0
2023-01-10,160,Baron 1898,5.0,5.0,100.0
2023-01-10,160,Baron 1898 Single-rider,,,0.0
2023-01-10,160,Carnaval Festival,,,100.0
2023-01-10,160,De Oude Tufferbaan,5.0,5.0,100.0
2023-01-10,160,De Vliegende Hollander,,,0.0
2023-01-10,160,De Vliegende Hollander Single-rider,,,0.0
2023-01-10,160,Diorama,,,100.0
2023-01-10,160,Droomvlucht,,,0.0
2023-01-10,160,Droomvlucht VR,,,0.0
2023-01-10,160,Efteling Museum,,,86.0
2023-01-10,160,Fabula,10.0,10.0,99.0
2023-01-10,160,Fairytale Forest,,,99.0
2023-01-10,160,Fata Morgana,5.0,5.0,100.0
2023-01-10,160,Gondoletta,,,78.0
2023-01-10,160,Halve Maen,5.0,5.0,88.0
2023-01-10,160,Joris en de Draak,5.0,10.0,100.0
2023-01-10,160,Joris en de Draak Single-rider,,,0.0
2023-01-10,160,Kinderspoor,,,99.0
2023-01-10,160,Kindervreugd,,,99.0
2023-01-10,160,Kleuterhof,,,100.0
2023-01-10,160,Max & Moritz,5.0,5.0,97.0
2023-01-10,160,Max & Moritz Single-rider,,,0.0
2023-01-10,160,Monorail,,,99.0
2023-01-10,160,Nest!,,,99.0
2023-01-10,160,Pagode,5.0,5.0,86.0
2023-01-10,160,Piraña,,,0.0
2023-01-10,160,Python,8.0,15.0,95.0
2023-01-10,160,Python Single-rider,,,0.0
2023-01-10,160,Sirocco,,,100.0
2023-01-10,160,Stoomcarrousel,,,100.0
2023-01-10,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-01-10,160,Stoomtrein Ruigrijk,25.0,25.0,99.0
2023-01-10,160,Symbolica,5.0,15.0,99.0
2023-01-10,160,Symbolica Single-rider,,,0.0
2023-01-10,160,The Six Swans,,,83.0
2023-01-10,160,Villa Volta,5.0,5.0,100.0
2023-01-10,160,Vogel Rok,5.0,5.0,100.0
2023-01-10,160,Volkvanlaaf,,,99.0
2023-01-11,160,Anton Pieck Plein,,,99.0
2023-01-11,160,Archipel,,,91.0
2023-01-11,160,Badhuys indoor splash pool,,,42.0
2023-01-11,160,Baron 1898,8.0,15.0,42.0
2023-01-11,160,Baron 1898 Single-rider,,,0.0
2023-01-11,160,Carnaval Festival,5.0,5.0,100.0
2023-01-11,160,De Oude Tufferbaan,6.0,10.0,100.0
2023-01-11,160,De Vliegende Hollander,,,0.0
2023-01-11,160,De Vliegende Hollander Single-rider,,,0.0
2023-01-11,160,Diorama,,,100.0
2023-01-11,160,Droomvlucht,,,0.0
2023-01-11,160,Droomvlucht VR,,,0.0
2023-01-11,160,Efteling Museum,,,85.0
2023-01-11,160,Fabula,10.0,10.0,99.0
2023-01-11,160,Fairytale Forest,,,99.0
2023-01-11,160,Fata Morgana,5.0,55.0,100.0
2023-01-11,160,Gondoletta,,,59.0
2023-01-11,160,Halve Maen,5.0,5.0,99.0
2023-01-11,160,Joris en de Draak,5.0,10.0,100.0
2023-01-11,160,Joris en de Draak Single-rider,,,0.0
2023-01-11,160,Kinderspoor,,,99.0
2023-01-11,160,Kindervreugd,,,99.0
2023-01-11,160,Kleuterhof,,,100.0
2023-01-11,160,Max & Moritz,5.0,5.0,100.0
2023-01-11,160,Max & Moritz Single-rider,,,0.0
2023-01-11,160,Monorail,,,99.0
2023-01-11,160,Nest!,,,99.0
2023-01-11,160,Pagode,5.0,5.0,99.0
2023-01-11,160,Piraña,,,0.0
2023-01-11,160,Python,5.0,5.0,96.0
2023-01-11,160,Python Single-rider,,,0.0
2023-01-11,160,Sirocco,5.0,5.0,100.0
2023-01-11,160,Stoomcarrousel,,,100.0
2023-01-11,160,Stoomtrein Marerijk,25.0,25.0,100.0
2023-01-11,160,Stoomtrein Ruigrijk,25.0,25.0,100.0
2023-01-11,160,Symbolica,9.0,10.0,98.0
2023-01-11,160,Symbolica Single-rider,,,0.0
2023-01-11,160,The Six Swans,5.0,5.0,91.0
2023-01-11,160,Villa Volta,5.0,5.0,100.0
2023-01-11,160,Vogel Rok,5.0,5.0,100.0
2023-01-11,160,Volkvanlaaf,,,99.0
2023-01-12,160,Anton Pieck Plein,,,99.0
2023-01-12,160,Archipel,,,84.0
2023-01-12,160,Badhuys indoor splash pool,,,42.0
2023-01-12,160,Baron 1898,5.0,5.0,51.0
2023-01-12,160,Baron 1898 Single-rider,,,0.0
2023-01-12,160,Carnaval Festival,,,100.0
2023-01-12,160,De Oude Tufferbaan,,,73.0
2023-01-12,160,De Vliegende Hollander,,,0.0
2023-01-12,160,De Vliegende Hollander Single-rider,,,0.0
2023-01-12,160,Diorama,,,100.0
2023-01-12,160,Droomvlucht,,,0.0
2023-01-12,160,Droomvlucht VR,,,0.0
2023-01-12,160,Efteling Museum,,,85.0
2023-01-12,160,Fabula,10.0,10.0,100.0
2023-01-12,160,Fairytale Forest,,,99.0
2023-01-12,160,Fata Morgana,5.0,5.0,100.0
2023-01-12,160,Gondoletta,,,35.0
2023-01-12,160,Halve Maen,,,0.0
2023-01-12,160,Joris en de Draak,5.0,5.0,96.0
2023-01-12,160,Joris en de Draak Single-rider,,,0.0
2023-01-12,160,Kinderspoor,,,99.0
2023-01-12,160,Kindervreugd,,,99.0
2023-01-12,160,Kleuterhof,,,100.0
