timestamp,attraction_name,status,queue_type,wait_time
2025-11-13T16:36:43Z,Danse Macabre Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:40:52Z,Droomvlucht,OPERATING,STANDBY,20
2025-11-13T16:40:52Z,Fata Morgana,OPERATING,STANDBY,5
2025-11-13T16:40:52Z,Villa Volta,OPERATING,STANDBY,5
2025-11-13T16:40:52Z,De Vliegende Hollander,OPERATING,STANDBY,10
2025-11-13T16:40:52Z,De Vliegende Hollander Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:40:52Z,Sirocco,REFURBISHMENT,STANDBY,NA
2025-11-13T16:40:52Z,Stoomtrein Marerijk,OPERATING,STANDBY,25
2025-11-13T16:40:52Z,Stoomcarrousel,OPERATING,STANDBY,0
2025-11-13T16:40:52Z,Halve Maen,OPERATING,STANDBY,5
2025-11-13T16:40:52Z,Stoomtrein Ruigrijk,OPERATING,STANDBY,25
2025-11-13T16:40:52Z,Kinderspoor,OPERATING,STANDBY,5
2025-11-13T16:40:52Z,Fabula,OPERATING,STANDBY,10
2025-11-13T16:40:52Z,Monorail,CLOSED,STANDBY,NA
2025-11-13T16:40:52Z,Max & Moritz,OPERATING,STANDBY,5
2025-11-13T16:40:52Z,Max & Moritz Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:40:52Z,Gondoletta,CLOSED,STANDBY,NA
2025-11-13T16:40:52Z,Python,OPERATING,STANDBY,5
2025-11-13T16:40:52Z,Python Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:40:52Z,De Oude Tufferbaan,OPERATING,STANDBY,10
2025-11-13T16:40:52Z,Piraña,OPERATING,STANDBY,10
2025-11-13T16:40:52Z,Joris en de Draak,OPERATING,STANDBY,10
2025-11-13T16:40:52Z,Joris en de Draak Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:40:52Z,Carnaval Festival,OPERATING,STANDBY,0
2025-11-13T16:40:52Z,Vogel Rok,REFURBISHMENT,STANDBY,NA
2025-11-13T16:40:52Z,Baron 1898,OPERATING,STANDBY,10
2025-11-13T16:40:52Z,Baron 1898 Single-rider,OPERATING,SINGLE_RIDER,15
2025-11-13T16:40:52Z,Pagode,OPERATING,STANDBY,5
2025-11-13T16:40:52Z,Symbolica,OPERATING,STANDBY,20
2025-11-13T16:40:52Z,Symbolica Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:40:52Z,Danse Macabre,OPERATING,STANDBY,13
2025-11-13T16:40:52Z,Danse Macabre Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:51:21Z,Droomvlucht,OPERATING,STANDBY,20
2025-11-13T16:51:21Z,Fata Morgana,OPERATING,STANDBY,5
2025-11-13T16:51:21Z,Villa Volta,OPERATING,STANDBY,5
2025-11-13T16:51:21Z,De Vliegende Hollander,OPERATING,STANDBY,10
2025-11-13T16:51:21Z,De Vliegende Hollander Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:51:21Z,Sirocco,REFURBISHMENT,STANDBY,NA
2025-11-13T16:51:21Z,Stoomtrein Marerijk,OPERATING,STANDBY,25
2025-11-13T16:51:21Z,Stoomcarrousel,OPERATING,STANDBY,0
2025-11-13T16:51:21Z,Halve Maen,OPERATING,STANDBY,5
2025-11-13T16:51:21Z,Stoomtrein Ruigrijk,OPERATING,STANDBY,25
