date,park_id,ride,avg_queue_min,max_queue_min,uptime_pct,crowd_percent,crowd_label,temperature_forecast,temperature_actual,rain_forecast,rain_actual,wind_forecast,wind_actual,events
2024-06-21,160,Monorail,17,30,99,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Pagode,5,10,99,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Piraña,NA,NA,0,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Python,22,40,100,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Python Single-rider,23,50,89,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Sirocco,12,20,100,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Stoomcarrousel,25,25,99,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Stoomtrein Marerijk,NA,NA,0,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Stoomtrein Ruigrijk,NA,NA,0,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Symbolica,35,45,99,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Symbolica Single-rider,12,30,99,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Villa Volta,13,35,100,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-21,160,Vogel Rok,25,45,100,76,Packed,16.7,16.9,0.11,0.02,3.5,2.9,NA
2024-06-22,160,Baron 1898,28,45,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Baron 1898 Single-rider,23,45,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Carnaval Festival,17,30,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,De Oude Tufferbaan,21,45,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,De Vliegende Hollander,30,45,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,De Vliegende Hollander Single-rider,19,30,87,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Droomvlucht,31,50,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Fabula,10,20,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Fata Morgana,15,40,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Gondoletta,23,40,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Halve Maen,13,20,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Joris en de Draak,28,45,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Joris en de Draak Single-rider,16,30,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Kinderspoor,18,30,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Max & Moritz,14,35,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Max & Moritz Single-rider,8,20,96,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Monorail,20,40,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Pagode,7,25,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Piraña,NA,NA,0,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Python,18,30,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Python Single-rider,22,35,64,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Sirocco,11,25,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Stoomcarrousel,10,10,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Stoomtrein Marerijk,35,45,79,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Stoomtrein Ruigrijk,33,45,74,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Symbolica,34,45,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Symbolica Single-rider,9,20,99,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Villa Volta,11,20,99,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-22,160,Vogel Rok,20,40,100,76,Packed,18.1,18.4,0,0,3.3,3.5,NA
2024-06-23,160,Baron 1898,23,40,83,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Baron 1898 Single-rider,15,40,83,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Carnaval Festival,15,30,100,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,De Oude Tufferbaan,22,30,99,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,De Vliegende Hollander,31,45,94,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,De Vliegende Hollander Single-rider,19,30,89,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Droomvlucht,25,40,100,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Fabula,10,10,99,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Fata Morgana,14,40,100,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Gondoletta,30,35,99,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Halve Maen,10,20,99,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Joris en de Draak,22,40,99,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Joris en de Draak Single-rider,14,35,95,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Kinderspoor,8,20,99,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Max & Moritz,12,25,86,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Max & Moritz Single-rider,7,15,90,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Monorail,17,30,99,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Pagode,5,10,34,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Piraña,NA,NA,0,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Python,16,30,99,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Python Single-rider,17,25,72,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Sirocco,8,20,100,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Stoomcarrousel,NA,NA,99,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Stoomtrein Marerijk,26,30,91,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Stoomtrein Ruigrijk,31,35,91,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Symbolica,28,45,98,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Symbolica Single-rider,6,15,98,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Villa Volta,8,15,100,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-23,160,Vogel Rok,17,35,98,63,Busy,22.2,22.4,0,0,2,2.7,NA
2024-06-24,160,Baron 1898,53,80,98,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Baron 1898 Single-rider,39,55,98,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Carnaval Festival,23,35,100,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,De Oude Tufferbaan,26,35,99,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,De Vliegende Hollander,46,60,96,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,De Vliegende Hollander Single-rider,33,45,92,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Droomvlucht,42,60,96,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Fabula,10,10,99,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Fata Morgana,27,60,100,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Gondoletta,29,40,99,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Halve Maen,NA,NA,0,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Joris en de Draak,47,65,73,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Joris en de Draak Single-rider,35,45,66,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Kinderspoor,15,30,100,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Max & Moritz,44,65,100,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Max & Moritz Single-rider,28,40,99,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Monorail,25,40,99,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Pagode,20,30,48,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Piraña,NA,NA,0,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Python,36,50,99,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Python Single-rider,44,55,86,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Sirocco,12,25,100,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Stoomcarrousel,15,15,99,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Stoomtrein Marerijk,NA,NA,33,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Stoomtrein Ruigrijk,NA,NA,17,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Symbolica,40,55,100,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Symbolica Single-rider,15,35,100,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Villa Volta,20,35,100,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-24,160,Vogel Rok,35,60,100,98,Packed,23.3,24.3,0,0,0.8,1.5,NA
2024-06-25,160,Baron 1898,42,60,96,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Baron 1898 Single-rider,31,55,96,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Carnaval Festival,11,25,100,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,De Oude Tufferbaan,16,30,94,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,De Vliegende Hollander,43,55,56,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,De Vliegende Hollander Single-rider,31,45,56,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Droomvlucht,24,45,96,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Fabula,10,10,99,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Fata Morgana,10,30,100,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Gondoletta,24,30,99,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Halve Maen,NA,NA,0,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Joris en de Draak,41,55,54,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Joris en de Draak Single-rider,31,40,52,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Kinderspoor,5,15,99,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Max & Moritz,31,50,83,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Max & Moritz Single-rider,22,40,83,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Monorail,9,15,99,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Pagode,5,5,25,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Piraña,NA,NA,0,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Python,28,45,100,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Python Single-rider,29,45,93,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Sirocco,8,20,100,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Stoomcarrousel,NA,NA,99,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Stoomtrein Marerijk,25,25,66,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Stoomtrein Ruigrijk,25,25,66,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Symbolica,23,40,99,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Symbolica Single-rider,7,25,99,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Villa Volta,10,20,100,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-25,160,Vogel Rok,25,40,100,75,Packed,26.6,26.8,0,0,2.6,3.2,NA
2024-06-26,160,Baron 1898,34,50,95,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Baron 1898 Single-rider,26,40,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Carnaval Festival,11,20,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,De Oude Tufferbaan,18,30,99,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,De Vliegende Hollander,32,40,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,De Vliegende Hollander Single-rider,24,40,90,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Droomvlucht,24,30,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Fabula,10,10,99,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Fata Morgana,10,30,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Gondoletta,24,40,99,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Halve Maen,NA,NA,0,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Joris en de Draak,27,45,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Joris en de Draak Single-rider,20,40,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Kinderspoor,5,5,99,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Max & Moritz,28,45,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Max & Moritz Single-rider,15,35,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Monorail,13,20,99,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Pagode,5,10,38,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Piraña,NA,NA,0,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Python,23,40,96,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Python Single-rider,24,45,89,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Sirocco,7,15,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Stoomcarrousel,NA,NA,99,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Stoomtrein Marerijk,25,25,96,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Stoomtrein Ruigrijk,25,25,96,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Symbolica,22,30,98,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Symbolica Single-rider,6,15,98,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Villa Volta,8,15,97,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-26,160,Vogel Rok,23,35,100,69,Busy,27.9,28.2,0,0,2.1,2.9,NA
2024-06-27,160,Baron 1898,46,60,94,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Baron 1898 Single-rider,34,45,94,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Carnaval Festival,15,20,100,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,De Oude Tufferbaan,15,25,100,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,De Vliegende Hollander,37,50,100,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,De Vliegende Hollander Single-rider,29,40,89,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Droomvlucht,23,35,100,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Fabula,10,10,99,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Fata Morgana,11,35,100,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Gondoletta,18,30,99,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Halve Maen,NA,NA,0,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Joris en de Draak,38,55,97,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Joris en de Draak Single-rider,26,35,97,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Kinderspoor,5,5,99,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Max & Moritz,33,60,35,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Max & Moritz Single-rider,23,40,28,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Monorail,15,25,99,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Pagode,5,5,22,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Piraña,NA,NA,0,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Python,27,40,99,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Python Single-rider,35,50,82,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Sirocco,9,15,100,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Stoomcarrousel,NA,NA,99,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Stoomtrein Marerijk,25,25,99,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Stoomtrein Ruigrijk,25,25,99,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Symbolica,22,40,99,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Symbolica Single-rider,6,10,98,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Villa Volta,10,25,100,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-27,160,Vogel Rok,27,40,100,76,Packed,27,27.7,0,0,3.8,3.6,NA
2024-06-28,160,Baron 1898,29,50,97,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Baron 1898 Single-rider,24,40,97,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Carnaval Festival,9,20,100,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,De Oude Tufferbaan,19,40,99,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,De Vliegende Hollander,26,40,99,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,De Vliegende Hollander Single-rider,15,30,91,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Droomvlucht,14,30,100,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Droomvlucht,NA,NA,100,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Fabula,10,10,99,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Fata Morgana,7,25,100,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Gondoletta,18,30,94,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Halve Maen,14,30,67,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Joris en de Draak,26,40,97,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Joris en de Draak Single-rider,19,35,62,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Kinderspoor,10,20,99,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Max & Moritz,9,30,90,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Max & Moritz Single-rider,6,20,88,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Monorail,14,15,97,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Pagode,5,5,11,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Piraña,5,5,0,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Python,15,30,100,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Python Single-rider,15,30,79,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Sirocco,7,15,100,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Stoomcarrousel,NA,NA,99,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Stoomtrein Marerijk,NA,NA,1,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Stoomtrein Ruigrijk,NA,NA,2,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Symbolica,20,40,86,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Symbolica Single-rider,6,20,85,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Villa Volta,6,15,100,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-28,160,Vogel Rok,15,30,92,47,Quiet,20.1,20,0,0,3.6,4.1,NA
2024-06-29,160,Baron 1898,29,50,100,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Baron 1898 Single-rider,22,45,100,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Carnaval Festival,14,25,100,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,De Oude Tufferbaan,21,40,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,De Vliegende Hollander,28,50,100,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,De Vliegende Hollander Single-rider,17,30,86,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Droomvlucht,24,40,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Fabula,10,10,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Fata Morgana,12,50,100,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Gondoletta,26,45,95,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Halve Maen,14,25,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Joris en de Draak,34,60,90,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Joris en de Draak Single-rider,26,50,70,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Kinderspoor,10,20,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Max & Moritz,12,45,100,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Max & Moritz Single-rider,8,25,57,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Monorail,13,25,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Pagode,6,10,78,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Piraña,38,60,97,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Python,16,35,79,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Python Single-rider,18,35,55,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Sirocco,6,15,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Stoomcarrousel,NA,NA,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Stoomtrein Marerijk,26,30,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Stoomtrein Ruigrijk,29,40,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Symbolica,26,45,96,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Symbolica Single-rider,6,20,96,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Villa Volta,7,15,100,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-29,160,Vogel Rok,19,40,99,68,Busy,23.4,22.5,0,0.01,1.4,2.2,NA
2024-06-30,160,Baron 1898,16,35,100,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Baron 1898 Single-rider,12,35,100,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Carnaval Festival,12,20,100,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,De Oude Tufferbaan,22,35,99,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,De Vliegende Hollander,22,35,100,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,De Vliegende Hollander Single-rider,13,25,71,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Droomvlucht,23,45,96,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Fabula,10,10,99,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Fata Morgana,9,30,100,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Gondoletta,16,30,99,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Halve Maen,8,15,99,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Joris en de Draak,26,45,68,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Joris en de Draak Single-rider,20,30,40,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Kinderspoor,11,15,99,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
2024-06-30,160,Max & Moritz,10,25,100,50,Busy,18.9,19.7,0.03,0.04,3.9,4.2,NA
